Date,AB01,AB02,AB03,AB04,AB05,AB06,AB07,AB08,AB09,AB10,SUM 
12-Jan-19,0,0,0,0,0,0,0,0,0,0,0
13-Jan-19,0,0,0,0,0,0,0,0,0,0,0
14-Jan-19,0,0,0,0,0,0,0,0,0,0,0
15-Jan-19,0,0,0,0,0,0,0,0,0,0,0
16-Jan-19,0,0,0,0,0,0,0,0,0,0,0
17-Jan-19,0,0,0,0,0,0,0,0,0,0,0
18-Jan-19,0,0,0,0,0,0,0,0,1,5,6
19-Jan-19,55,12,0,0,0,0,0,0,0,0,67
20-Jan-19,0,0,0,0,0,0,0,0,0,0,0
21-Jan-19,0,0,0,0,0,0,0,0,0,0,0
22-Jan-19,0,0,0,0,0,0,0,0,0,0,0
23-Jan-19,0,0,0,0,0,0,0,0,0,0,0
24-Jan-19,0,0,0,0,1,0,0,0,0,0,1
25-Jan-19,0,0,0,0,7,0,0,0,0,0,7
26-Jan-19,0,0,0,0,0,0,0,0,0,0,0
27-Jan-19,0,0,0,0,1,0,0,0,0,0,1
28-Jan-19,0,0,0,0,0,0,0,0,0,0,0
29-Jan-19,0,0,0,0,0,0,0,0,0,0,0
30-Jan-19,0,0,0,0,0,0,0,0,0,0,0
31-Jan-19,0,0,0,0,0,0,0,0,0,0,0
1-Feb-19,0,0,0,0,0,0,0,0,0,0,0
2-Feb-19,0,0,0,0,0,0,0,0,0,0,0
3-Feb-19,0,0,0,0,0,0,0,0,0,0,0
4-Feb-19,0,0,0,0,0,0,0,0,0,0,0
5-Feb-19,0,0,0,0,0,0,0,0,0,0,0
6-Feb-19,0,0,0,0,0,0,0,0,0,0,0
7-Feb-19,0,0,0,0,0,0,0,0,0,0,0
8-Feb-19,0,0,0,0,0,0,0,0,0,0,0
9-Feb-19,0,0,0,0,0,0,0,0,0,0,0
10-Feb-19,0,0,0,0,0,0,0,0,0,0,0
11-Feb-19,0,0,0,0,0,0,0,0,0,0,0
12-Feb-19,0,0,0,0,0,0,0,0,0,0,0
13-Feb-19,1,0,0,0,0,0,0,0,0,0,1
14-Feb-19,0,0,0,0,0,0,0,0,3,0,3
15-Feb-19,3,0,0,0,0,0,0,0,0,0,3
16-Feb-19,0,0,0,0,0,0,0,0,0,2,2
17-Feb-19,0,0,0,0,0,0,0,0,0,0,0
18-Feb-19,0,0,0,0,0,0,0,0,0,0,0
19-Feb-19,0,0,0,0,0,0,0,0,0,0,0
20-Feb-19,0,0,0,0,0,0,0,0,0,0,0
21-Feb-19,0,0,0,0,2,0,1,0,0,0,3
22-Feb-19,2,0,0,0,0,0,0,0,0,1,3
23-Feb-19,0,0,0,0,0,0,0,0,0,0,0
24-Feb-19,1,0,0,0,0,0,1,0,0,0,2
25-Feb-19,0,0,0,0,0,0,0,0,0,0,0
26-Feb-19,1,4,0,0,0,0,0,0,0,0,5
27-Feb-19,0,0,0,0,3,0,3,0,4,3,13
28-Feb-19,2,0,0,0,0,0,0,0,0,1,3
1-Mar-19,2,0,0,0,0,0,0,0,0,0,2
2-Mar-19,10,0,0,0,0,0,0,0,0,0,10
3-Mar-19,7,0,0,0,1,0,0,0,0,0,8
4-Mar-19,2,0,0,0,0,0,2,0,0,0,4
5-Mar-19,0,0,0,0,0,0,0,0,0,0,0
6-Mar-19,0,0,0,0,0,0,0,0,0,0,0
7-Mar-19,1,0,0,0,0,0,0,0,0,1,2
8-Mar-19,0,0,0,0,0,0,0,0,2,5,7
9-Mar-19,1,0,0,0,0,0,0,0,0,0,1
10-Mar-19,3,0,0,0,0,0,0,0,0,0,3
11-Mar-19,3,0,0,0,3,0,0,0,0,1,7
12-Mar-19,0,0,0,0,1,0,0,0,0,1,2
13-Mar-19,6,0,0,0,0,0,1,0,0,3,10
14-Mar-19,2,0,0,0,0,0,0,0,0,0,2
15-Mar-19,3,1,0,0,0,0,0,0,0,0,4
16-Mar-19,6,3,0,0,0,0,0,0,0,0,9
17-Mar-19,8,4,0,0,0,0,0,0,0,0,12
18-Mar-19,3,0,0,0,0,0,0,0,0,0,3
19-Mar-19,6,6,0,0,0,0,0,0,0,0,12
20-Mar-19,1,0,0,0,1,0,0,0,0,0,2
21-Mar-19,10,6,0,0,0,0,0,0,1,0,17
22-Mar-19,3,1,0,0,0,0,0,0,0,0,4
23-Mar-19,3,4,0,0,2,0,0,0,1,0,10
24-Mar-19,3,2,0,0,2,0,1,0,3,0,11
25-Mar-19,7,5,0,0,4,0,0,0,1,0,17
26-Mar-19,10,2,0,0,6,0,1,0,1,0,20
27-Mar-19,6,2,0,0,0,0,0,0,0,0,8
28-Mar-19,4,1,0,0,2,0,0,0,0,0,7
29-Mar-19,5,0,0,0,3,0,0,0,1,7,16
30-Mar-19,4,3,0,0,0,0,3,0,3,3,16
31-Mar-19,2,4,0,0,0,0,0,0,0,0,6
1-Apr-19,0,0,0,0,1,0,0,0,5,3,9
2-Apr-19,0,0,0,0,4,0,1,0,0,3,8
3-Apr-19,8,0,0,0,0,0,0,0,0,2,10
4-Apr-19,0,0,0,0,0,0,0,0,0,1,1
5-Apr-19,0,0,0,0,3,0,0,0,0,0,3
6-Apr-19,3,0,0,0,0,0,1,0,0,4,8
7-Apr-19,3,0,0,0,1,0,2,0,0,2,8
8-Apr-19,4,0,2,0,4,0,0,0,3,7,20
9-Apr-19,3,0,0,0,0,0,0,0,0,0,3
10-Apr-19,3,0,0,0,5,0,0,0,0,1,9
11-Apr-19,7,0,3,0,6,0,0,0,5,3,24
12-Apr-19,8,0,0,0,12,0,6,0,4,5,35
13-Apr-19,12,0,3,0,9,0,6,0,12,12,54
14-Apr-19,6,0,0,0,4,0,3,0,10,12,35
15-Apr-19,2,3,0,0,5,0,2,0,3,3,18
16-Apr-19,0,3,0,0,4,0,0,0,2,0,9
17-Apr-19,3,3,0,0,3,0,0,0,1,5,15
18-Apr-19,2,4,0,0,3,0,0,0,5,7,21
19-Apr-19,11,7,0,0,2,0,0,0,0,0,20
20-Apr-19,9,2,0,0,3,0,1,0,1,9,25
21-Apr-19,4,3,0,0,7,0,6,0,4,8,32
22-Apr-19,0,3,0,0,2,0,0,0,0,1,6
23-Apr-19,0,0,0,0,1,0,2,0,1,4,8
24-Apr-19,1,1,0,0,6,0,1,0,2,2,13
25-Apr-19,7,4,0,0,2,0,2,0,2,2,19
26-Apr-19,0,1,0,0,0,0,0,0,3,2,6
27-Apr-19,0,0,0,0,1,0,1,0,2,2,6
28-Apr-19,0,0,0,0,0,0,1,0,6,7,14
29-Apr-19,1,0,0,0,6,0,5,0,6,8,26
30-Apr-19,3,5,0,0,2,0,0,0,5,8,23
1-May-19,0,0,0,0,3,0,7,0,2,6,18
2-May-19,0,0,0,0,0,0,0,0,0,0,0
3-May-19,0,0,0,0,0,0,0,0,1,1,2
4-May-19,0,0,0,0,0,0,0,0,3,3,6
5-May-19,0,0,0,0,2,0,2,0,5,6,15
6-May-19,0,0,0,0,0,0,1,0,0,0,1
7-May-19,0,0,0,0,0,0,0,0,0,0,0
8-May-19,0,0,0,0,0,0,0,0,0,0,0
9-May-19,0,0,0,0,3,0,3,0,0,4,10
10-May-19,0,0,0,0,0,0,0,0,0,0,0
11-May-19,0,0,0,0,0,0,0,0,0,0,0
12-May-19,0,0,0,0,0,0,0,0,0,0,0
13-May-19,0,0,0,0,0,0,0,0,0,0,0
14-May-19,0,0,0,0,0,0,0,0,0,0,0
15-May-19,0,0,0,0,0,0,0,0,0,0,0
16-May-19,0,0,0,0,0,0,0,0,0,0,0
17-May-19,0,0,0,0,0,0,0,0,0,0,0
18-May-19,0,0,0,0,0,0,0,0,0,0,0
19-May-19,0,0,0,0,0,0,0,0,0,0,0
20-May-19,0,0,0,0,3,0,0,0,0,0,3
21-May-19,0,0,0,0,0,0,0,0,0,0,0
22-May-19,0,0,0,0,0,0,0,0,0,0,0
23-May-19,0,0,0,0,0,0,0,0,0,0,0
24-May-19,0,0,0,0,0,0,0,0,0,0,0
25-May-19,0,0,0,0,0,0,0,0,0,0,0
26-May-19,0,0,0,0,3,1,0,0,0,0,4
27-May-19,0,0,0,0,0,0,0,0,0,0,0
28-May-19,0,0,0,0,0,0,0,0,0,0,0
29-May-19,0,0,0,0,0,0,0,0,0,0,0
30-May-19,0,0,0,0,0,0,0,0,0,1,1
31-May-19,0,0,0,0,0,0,0,1,0,0,1
1-Jun-19,0,0,0,0,0,0,0,0,0,0,0
2-Jun-19,0,0,0,0,0,0,0,0,0,0,0
3-Jun-19,0,0,0,0,0,0,0,0,0,0,0
4-Jun-19,0,0,0,0,0,0,0,0,0,0,0
5-Jun-19,0,0,0,0,0,0,0,0,0,0,0
6-Jun-19,0,0,0,0,0,0,0,0,0,0,0
7-Jun-19,0,0,0,0,0,0,0,0,0,0,0
8-Jun-19,0,0,0,0,1,0,0,0,0,0,1
9-Jun-19,0,0,0,0,0,0,0,0,0,0,0
10-Jun-19,0,0,0,0,0,0,0,2,0,0,2
11-Jun-19,0,0,0,0,0,0,0,0,0,0,0
12-Jun-19,0,0,0,0,0,0,0,0,0,0,0
13-Jun-19,0,0,0,0,0,0,0,0,0,0,0
14-Jun-19,0,0,0,0,0,0,0,0,0,0,0
15-Jun-19,0,0,0,0,0,0,0,0,0,0,0
16-Jun-19,0,0,0,0,0,0,0,0,0,0,0
17-Jun-19,0,0,0,0,0,0,0,0,0,0,0
18-Jun-19,0,0,0,0,1,0,0,0,0,0,1
19-Jun-19,0,0,0,0,0,0,0,0,0,0,0
20-Jun-19,0,0,0,0,0,0,0,0,0,1,1
21-Jun-19,0,0,0,0,0,1,0,1,0,0,2
22-Jun-19,0,0,0,0,0,0,0,0,0,0,0
23-Jun-19,0,0,0,0,0,0,0,0,0,0,0
24-Jun-19,0,0,0,0,0,0,0,0,0,0,0
25-Jun-19,0,0,1,0,0,0,0,0,0,0,1
26-Jun-19,0,0,0,0,0,0,0,0,0,0,0
27-Jun-19,0,0,0,0,0,0,0,0,0,0,0
28-Jun-19,0,0,0,0,0,0,0,0,0,0,0
29-Jun-19,0,0,0,0,0,0,0,1,0,0,1
30-Jun-19,0,0,0,0,0,0,0,0,0,1,1
1-Jul-19,1,0,0,0,0,0,0,0,0,0,1
2-Jul-19,0,0,0,0,0,0,0,0,0,0,0
3-Jul-19,0,0,0,0,0,0,0,0,0,0,0
4-Jul-19,0,0,0,0,0,0,0,0,0,0,0
5-Jul-19,0,0,0,0,0,0,0,0,0,0,0
6-Jul-19,0,0,0,0,0,0,0,0,0,0,0
7-Jul-19,0,0,0,0,0,0,0,0,0,0,0
8-Jul-19,0,0,0,0,0,0,0,0,0,0,0
9-Jul-19,0,0,0,0,0,0,0,0,0,0,0
10-Jul-19,0,0,0,0,0,0,0,0,0,0,0
11-Jul-19,0,0,0,0,0,0,0,0,0,0,0
12-Jul-19,0,0,0,0,0,0,0,0,0,0,0
13-Jul-19,0,0,0,0,0,0,0,0,0,0,0
14-Jul-19,0,0,0,0,0,0,0,0,0,0,0
15-Jul-19,0,0,0,0,0,0,0,0,0,0,0
16-Jul-19,0,0,0,0,0,0,0,0,0,0,0
17-Jul-19,0,0,0,0,0,0,0,0,0,0,0
18-Jul-19,0,0,0,0,0,0,0,0,0,0,0
19-Jul-19,0,0,0,0,0,0,0,0,0,0,0
20-Jul-19,0,0,0,0,0,0,0,0,0,0,0
21-Jul-19,0,0,0,0,0,0,0,0,0,0,0
22-Jul-19,0,0,0,0,0,0,0,0,0,0,0
23-Jul-19,0,0,0,0,0,0,0,0,0,0,0
24-Jul-19,0,0,0,0,0,0,0,0,0,0,0
25-Jul-19,0,0,0,0,0,0,0,0,0,0,0
26-Jul-19,0,0,0,0,0,0,0,0,0,0,0
27-Jul-19,0,0,0,0,0,0,0,0,0,0,0
28-Jul-19,0,0,0,0,0,0,0,0,0,0,0
29-Jul-19,0,0,0,0,0,0,0,0,0,0,0
30-Jul-19,0,0,0,0,0,0,0,0,0,0,0
31-Jul-19,0,0,0,0,0,0,0,0,0,0,0
1-Aug-19,0,0,0,0,0,0,0,0,0,0,0
2-Aug-19,0,0,0,0,0,0,0,0,0,0,0
3-Aug-19,0,0,0,0,0,0,0,0,0,0,0
4-Aug-19,0,0,0,0,0,0,0,0,0,0,0
5-Aug-19,0,0,0,0,0,0,0,0,0,0,0
6-Aug-19,0,0,0,0,0,0,0,0,0,0,0
7-Aug-19,0,0,0,0,0,0,0,0,0,0,0
8-Aug-19,0,0,0,0,0,0,0,0,0,0,0
9-Aug-19,0,0,0,0,0,0,0,0,0,0,0
10-Aug-19,0,0,0,0,0,0,0,0,0,0,0
11-Aug-19,0,0,0,0,0,0,0,0,0,0,0
12-Aug-19,0,0,0,0,0,0,0,0,0,0,0
13-Aug-19,0,0,0,0,1,0,0,0,0,0,1
14-Aug-19,0,0,0,0,0,0,0,0,0,0,0
15-Aug-19,0,0,0,0,0,0,0,0,0,0,0
16-Aug-19,0,0,0,0,0,0,0,0,0,0,0
17-Aug-19,0,0,0,0,0,0,0,0,0,0,0
18-Aug-19,0,0,0,0,0,0,0,0,0,0,0
19-Aug-19,0,0,0,0,0,0,0,0,0,0,0
20-Aug-19,0,0,0,0,0,0,0,0,0,0,0
21-Aug-19,0,0,0,0,0,0,0,0,0,0,0
22-Aug-19,0,0,0,0,0,0,0,0,0,0,0
23-Aug-19,0,0,0,0,0,0,0,0,0,0,0
24-Aug-19,0,0,0,0,2,0,0,0,0,0,2
25-Aug-19,0,0,0,0,0,0,0,0,0,0,0
26-Aug-19,0,0,0,0,0,0,0,0,1,0,1
27-Aug-19,0,0,1,0,1,0,0,0,0,0,2
28-Aug-19,0,3,2,0,4,0,0,0,0,0,9
29-Aug-19,0,0,0,0,3,0,0,0,0,0,3
30-Aug-19,0,0,1,0,0,0,0,0,0,0,1
31-Aug-19,0,0,0,0,0,0,0,0,0,0,0
1-Sep-19,0,0,0,0,0,0,0,0,0,0,0
2-Sep-19,0,0,0,0,1,0,0,0,0,0,1
3-Sep-19,1,0,0,0,0,0,0,0,0,0,1
4-Sep-19,0,0,0,0,1,0,0,0,0,0,1
5-Sep-19,0,0,0,0,0,0,0,0,0,0,0
6-Sep-19,0,0,0,0,0,0,0,0,0,0,0
7-Sep-19,0,0,0,0,0,0,0,0,0,0,0
8-Sep-19,0,0,0,0,2,0,1,0,0,0,3
9-Sep-19,0,0,0,0,1,0,0,0,0,3,4
10-Sep-19,0,0,1,0,5,0,0,0,0,0,6
11-Sep-19,0,0,0,0,0,0,0,0,0,0,0
12-Sep-19,0,0,0,0,2,0,0,0,0,0,2
13-Sep-19,0,0,0,0,2,0,0,0,0,0,2
14-Sep-19,0,0,0,0,1,0,0,0,0,0,1
15-Sep-19,0,0,0,0,0,0,0,0,0,0,0
16-Sep-19,0,0,1,0,1,0,0,0,0,0,2
17-Sep-19,0,0,1,0,3,0,0,0,0,1,5
18-Sep-19,0,0,1,0,1,0,0,0,0,0,2
19-Sep-19,0,0,0,0,0,0,0,0,0,0,0
20-Sep-19,0,0,0,0,0,0,0,0,0,0,0
21-Sep-19,0,0,0,0,0,1,0,0,0,0,1
22-Sep-19,0,0,0,0,2,1,0,0,0,0,3
23-Sep-19,1,0,0,0,0,0,0,0,0,0,1
24-Sep-19,0,0,0,0,6,0,0,0,0,0,6
25-Sep-19,0,0,0,0,2,1,0,0,0,0,3
26-Sep-19,1,0,0,0,3,0,0,0,0,0,4
27-Sep-19,0,0,0,0,1,0,0,0,0,0,1
28-Sep-19,0,0,0,0,3,0,0,0,0,0,3
29-Sep-19,0,0,0,0,4,0,0,0,0,0,4
30-Sep-19,0,0,0,0,0,1,0,0,0,0,1
1-Oct-19,0,0,0,0,2,1,0,0,0,0,3
2-Oct-19,0,0,0,0,2,1,0,0,0,0,3
3-Oct-19,0,0,0,0,0,0,0,0,0,1,1
4-Oct-19,0,0,0,0,2,0,0,0,0,0,2
5-Oct-19,0,0,0,0,0,1,0,0,0,0,1
6-Oct-19,0,0,0,0,1,2,0,0,0,0,3
7-Oct-19,0,0,0,0,3,2,2,0,0,0,7
8-Oct-19,0,0,0,0,1,1,0,0,0,0,2
9-Oct-19,0,0,0,0,1,1,0,0,0,0,2
10-Oct-19,0,0,0,0,0,0,0,0,0,0,0
11-Oct-19,0,0,0,0,2,0,0,0,0,0,2
12-Oct-19,0,0,0,0,9,3,0,0,0,0,12
13-Oct-19,0,0,0,0,0,1,0,0,0,0,1
14-Oct-19,0,0,0,0,3,1,0,0,0,0,4
15-Oct-19,0,0,0,0,0,1,0,0,0,0,1
16-Oct-19,0,0,0,0,3,1,0,0,0,0,4
17-Oct-19,0,0,0,0,0,0,0,0,0,0,0
18-Oct-19,0,0,0,0,0,0,0,0,0,0,0
19-Oct-19,0,0,0,0,0,0,0,0,0,0,0
20-Oct-19,0,0,0,0,0,0,0,0,0,0,0
21-Oct-19,0,0,0,0,0,0,0,0,0,0,0
22-Oct-19,0,0,0,0,0,0,0,0,0,0,0
23-Oct-19,0,0,0,0,0,0,0,0,0,0,0
24-Oct-19,0,0,0,0,0,0,0,0,0,0,0
25-Oct-19,0,0,0,0,1,1,0,0,0,0,2
26-Oct-19,0,0,0,0,2,0,0,0,0,0,2
27-Oct-19,0,0,0,0,3,0,0,0,0,0,3
28-Oct-19,0,0,0,0,0,0,0,0,1,0,1
29-Oct-19,0,0,0,0,7,3,0,0,0,0,10
30-Oct-19,1,0,0,0,3,0,0,0,1,0,5
31-Oct-19,0,0,0,0,7,4,0,0,2,0,13
1-Nov-19,0,0,0,0,4,1,0,0,0,0,5
2-Nov-19,0,0,0,0,2,0,0,0,0,0,2
3-Nov-19,0,0,0,0,7,3,0,0,0,0,10
4-Nov-19,0,0,0,0,8,0,0,0,0,0,8
5-Nov-19,0,0,0,0,0,1,0,0,0,0,1
6-Nov-19,0,0,0,0,0,0,0,0,0,0,0
7-Nov-19,0,1,0,1,1,1,0,0,0,1,5
8-Nov-19,0,0,0,0,1,2,0,1,0,0,4
9-Nov-19,0,0,0,0,2,2,0,0,0,0,4
10-Nov-19,0,0,0,6,11,9,0,1,0,0,27
11-Nov-19,0,0,1,0,2,2,0,0,1,0,6
12-Nov-19,0,0,1,1,1,2,1,0,0,0,6
13-Nov-19,0,0,0,0,1,0,0,0,0,0,1
14-Nov-19,0,0,0,0,0,1,0,0,0,0,1
15-Nov-19,0,0,0,0,0,0,0,0,0,0,0
16-Nov-19,0,0,0,0,0,0,0,0,0,0,0
17-Nov-19,0,0,0,0,0,0,0,0,0,0,0
18-Nov-19,0,1,0,0,0,0,0,0,0,0,1
19-Nov-19,0,0,0,0,0,0,0,0,0,0,0
20-Nov-19,0,0,0,1,0,5,2,0,1,0,9
21-Nov-19,0,0,0,0,2,3,0,0,0,0,5
22-Nov-19,0,0,0,2,0,2,0,1,0,1,6
23-Nov-19,0,0,0,0,0,0,0,0,1,0,1
24-Nov-19,0,0,0,0,0,0,0,0,0,0,0
25-Nov-19,0,0,0,0,0,0,0,0,0,0,0
26-Nov-19,0,0,0,2,2,0,0,3,2,0,9
27-Nov-19,0,0,1,1,1,1,0,0,0,0,4
28-Nov-19,0,0,0,0,0,0,0,0,0,0,0
29-Nov-19,0,0,0,0,0,0,0,0,0,0,0
30-Nov-19,0,0,0,0,0,3,0,0,1,0,4
1-Dec-19,0,0,0,0,1,1,0,0,2,0,4
2-Dec-19,0,0,0,0,0,0,0,0,0,0,0
3-Dec-19,0,0,0,0,0,0,0,0,0,0,0
4-Dec-19,0,0,0,1,4,2,0,2,0,0,9
5-Dec-19,0,0,0,0,0,0,0,0,0,0,0
6-Dec-19,0,0,0,0,0,0,0,0,0,0,0
7-Dec-19,0,0,0,0,0,0,0,0,0,1,1
8-Dec-19,0,0,0,0,0,0,0,0,1,0,1
9-Dec-19,0,0,0,0,0,0,0,0,0,0,0
10-Dec-19,0,0,0,0,0,0,0,0,0,0,0
11-Dec-19,0,0,0,0,0,0,0,0,0,0,0
12-Dec-19,0,0,0,0,0,0,0,0,0,6,6
13-Dec-19,0,0,0,0,0,0,0,0,0,0,0
14-Dec-19,0,0,0,0,1,1,1,0,0,0,3
15-Dec-19,0,0,0,3,0,2,1,0,0,1,7
16-Dec-19,0,0,0,2,0,0,0,0,0,0,2
17-Dec-19,0,0,0,0,0,0,0,0,0,0,0
18-Dec-19,0,0,0,1,0,0,0,0,0,0,1
19-Dec-19,0,0,0,0,3,0,0,0,0,0,3
20-Dec-19,0,0,0,0,0,0,0,0,0,0,0
21-Dec-19,0,0,0,0,0,0,0,0,0,0,0
22-Dec-19,0,0,0,0,1,0,0,0,0,0,1
23-Dec-19,0,0,0,0,0,0,0,0,0,0,0
24-Dec-19,0,0,0,0,0,0,0,0,0,0,0
25-Dec-19,1,2,0,0,0,0,0,0,0,0,3
26-Dec-19,0,0,1,0,2,0,0,0,0,0,3
27-Dec-19,0,0,0,0,0,0,0,0,0,0,0
28-Dec-19,0,4,4,3,3,3,0,0,0,1,18
29-Dec-19,0,0,0,0,0,0,0,0,0,0,0
30-Dec-19,0,0,0,0,0,0,0,0,0,0,0
31-Dec-19,0,0,0,6,6,6,0,1,0,0,19
1-Jan-20,0,0,0,0,0,0,0,0,3,4,7
2-Jan-20,0,0,0,0,0,0,0,0,1,1,2
3-Jan-20,0,0,0,2,5,8,0,0,0,3,18
4-Jan-20,1,0,0,0,3,3,0,3,4,0,14
5-Jan-20,0,0,0,0,0,0,0,0,0,0,0
6-Jan-20,0,0,0,0,0,0,0,0,0,0,0
7-Jan-20,0,0,0,0,0,0,1,0,0,3,4
8-Jan-20,0,0,0,1,0,0,0,0,0,0,1
9-Jan-20,0,0,0,1,0,0,0,0,0,0,1
10-Jan-20,3,1,0,1,6,0,3,1,1,0,16
11-Jan-20,1,0,6,5,2,2,1,2,0,0,19
12-Jan-20,0,0,0,5,5,3,1,1,0,1,16
13-Jan-20,0,0,0,3,1,0,0,0,1,7,12
14-Jan-20,0,2,1,1,3,1,13,6,5,5,37
15-Jan-20,2,0,5,8,6,5,2,1,1,1,31
16-Jan-20,3,3,7,10,6,4,3,1,0,4,41
17-Jan-20,0,0,0,0,7,6,0,0,0,0,13
18-Jan-20,1,0,1,3,3,3,3,7,3,5,29
19-Jan-20,3,0,0,0,0,0,0,1,0,1,5
20-Jan-20,0,1,0,0,1,3,0,0,1,4,10
21-Jan-20,0,0,0,0,1,0,0,0,3,5,9
22-Jan-20,3,0,1,2,3,2,0,0,1,0,12
23-Jan-20,0,0,0,0,7,6,1,0,1,6,21
24-Jan-20,1,2,0,3,9,12,0,0,9,3,39
25-Jan-20,3,1,0,0,3,0,0,0,1,1,9
26-Jan-20,6,6,2,1,6,1,0,0,0,5,27
27-Jan-20,5,0,0,0,0,0,0,0,0,1,6
28-Jan-20,0,0,0,0,2,1,0,0,3,1,7
29-Jan-20,5,0,2,3,6,0,0,0,0,0,16
30-Jan-20,0,0,0,0,5,0,0,0,0,2,7
31-Jan-20,6,0,1,1,9,7,0,0,4,4,32
1-Feb-20,5,3,6,14,8,6,0,0,3,0,45
2-Feb-20,7,0,0,10,7,3,0,0,1,0,28
3-Feb-20,3,0,0,0,0,8,0,2,1,2,16
4-Feb-20,0,0,0,0,0,0,0,0,0,0,0
5-Feb-20,0,0,0,0,0,0,0,0,0,0,0
6-Feb-20,1,0,0,0,3,5,0,4,0,0,13
7-Feb-20,4,4,3,9,4,1,0,7,0,0,32
8-Feb-20,0,0,0,5,3,0,0,2,0,0,10
9-Feb-20,7,3,6,0,0,0,0,0,0,0,16
10-Feb-20,5,2,2,5,3,3,0,3,0,1,24
11-Feb-20,11,8,10,12,6,9,0,2,2,3,63
12-Feb-20,4,7,3,8,5,4,0,2,0,0,33
13-Feb-20,0,2,3,11,9,9,1,4,1,0,40
14-Feb-20,6,4,0,9,6,0,2,1,0,0,28
15-Feb-20,3,2,1,3,3,2,0,0,0,0,14
16-Feb-20,5,3,1,3,6,3,0,3,0,0,24
17-Feb-20,3,0,0,2,0,0,0,0,0,0,5
18-Feb-20,0,0,0,0,0,0,0,0,0,1,1
19-Feb-20,1,0,2,5,0,3,3,4,2,0,20
20-Feb-20,0,2,3,3,0,0,0,0,0,0,8
21-Feb-20,0,0,0,2,0,0,0,0,0,0,2
22-Feb-20,0,0,0,0,0,0,0,0,0,3,3
23-Feb-20,1,0,0,4,3,0,0,0,0,0,8
24-Feb-20,2,0,1,6,8,0,0,0,0,2,19
25-Feb-20,7,3,1,5,0,0,0,0,0,0,16
26-Feb-20,8,1,2,8,0,0,0,0,0,0,19
27-Feb-20,0,0,0,0,0,0,0,0,0,0,0
28-Feb-20,0,6,0,6,6,0,0,0,0,1,19
29-Feb-20,0,0,0,1,0,0,0,0,0,0,1
1-Mar-20,0,0,0,0,0,2,0,3,0,0,5
2-Mar-20,0,0,0,4,4,4,0,3,0,0,15
3-Mar-20,0,0,0,6,3,1,0,0,0,3,13
4-Mar-20,0,4,0,1,0,0,0,0,0,0,5
5-Mar-20,0,6,1,3,5,6,0,3,3,1,28
6-Mar-20,5,2,1,1,5,2,0,0,0,0,16
7-Mar-20,0,0,0,0,2,0,0,0,0,0,2
8-Mar-20,0,0,0,2,0,0,0,1,0,0,3
9-Mar-20,4,3,6,2,2,1,0,3,2,8,31
10-Mar-20,2,0,0,3,4,3,2,3,2,0,19
11-Mar-20,7,7,1,4,8,1,4,0,1,0,33
12-Mar-20,4,2,2,0,4,3,3,0,1,0,19
13-Mar-20,0,12,1,1,0,0,0,0,0,0,14
14-Mar-20,2,2,0,0,3,0,0,0,0,1,8
15-Mar-20,17,9,7,12,7,1,0,0,0,0,53
16-Mar-20,7,10,5,4,10,5,0,8,2,1,52
17-Mar-20,9,11,7,7,10,7,0,1,1,0,53
18-Mar-20,4,9,2,9,9,5,0,1,0,7,46
19-Mar-20,0,9,7,9,12,3,0,4,1,4,49
20-Mar-20,0,15,12,14,6,7,0,9,9,14,86
21-Mar-20,22,11,7,10,10,3,0,4,0,2,69
22-Mar-20,5,12,13,10,9,8,1,7,0,3,68
23-Mar-20,0,9,4,5,7,3,0,0,5,4,37
24-Mar-20,10,7,9,6,3,0,1,3,1,1,41
25-Mar-20,14,8,4,6,6,2,2,7,10,6,65
26-Mar-20,10,11,5,11,10,0,5,2,3,3,60
27-Mar-20,12,10,10,11,9,8,0,10,7,5,82
28-Mar-20,4,10,11,9,8,6,5,9,11,11,84
29-Mar-20,3,12,10,5,12,0,0,6,11,6,65
30-Mar-20,3,8,11,10,0,0,0,4,2,4,42
31-Mar-20,0,12,6,9,8,0,0,5,6,12,58
1-Apr-20,20,11,8,8,6,0,0,8,10,6,77
2-Apr-20,0,10,7,6,3,0,0,3,5,1,35
3-Apr-20,0,0,1,3,3,0,0,3,1,0,11
4-Apr-20,0,5,3,8,4,0,0,1,0,0,21
5-Apr-20,5,7,10,7,9,0,0,0,0,1,39
6-Apr-20,0,12,8,12,10,0,0,3,3,5,53
7-Apr-20,2,9,11,8,4,0,0,9,5,6,54
8-Apr-20,3,10,9,11,9,0,0,6,6,4,58
9-Apr-20,3,9,8,11,13,0,0,3,3,9,59
10-Apr-20,16,7,4,8,11,0,0,2,0,10,58
11-Apr-20,2,11,9,10,10,0,3,8,9,9,71
12-Apr-20,3,10,6,13,11,0,1,3,6,9,62
13-Apr-20,0,3,5,4,5,0,0,2,3,3,25
14-Apr-20,0,7,9,11,12,0,4,10,8,11,72
15-Apr-20,2,9,8,9,6,0,1,5,9,13,62
16-Apr-20,0,6,10,11,10,0,2,14,11,9,73
17-Apr-20,0,9,9,10,11,0,3,6,3,3,54
18-Apr-20,22,10,11,12,10,0,2,1,8,9,85
19-Apr-20,0,4,2,0,2,0,0,1,1,1,11
20-Apr-20,0,3,2,7,9,0,0,6,7,5,39
21-Apr-20,0,5,0,5,5,0,0,7,6,10,38
22-Apr-20,0,0,0,0,0,0,0,0,0,4,4
